Strongly Anisotropic Thermomechanical Response to Shock Wave Loading in Oriented Samples of the Triclinic Molecular Crystal 1,3,5-Triamino-2,4,6-trinitrobenzene (TATB)

Puhan Zhao [a], Matthew P. Kroonblawd [b], Nithin Mathew [c], and Tommy Sewell *,[a]

[a] Department of Chemistry, University of Missouri, Columbia, MO 65211
[b] Materials Science Division, Lawrence Livermore National Laboratory, Livermore, CA 94551
[c] Theoretical Division, Los Alamos National Laboratory, Los Alamos, NM 87545

* sewellt@missouri.edu

Journal of Physical Chemistry C (2021). https://doi.org/10.1021/acs.jpcc.1c05139

SUPPORTING INFORMATION



# Exponential Bond potential for OH 
OHbond
N 991 EQ 1.76230

1 0.100000 8006.764141917391 55105.052594063258 
2 0.111000 7422.984983349241 51087.302018921131 
3 0.122000 6881.769599601731 47362.488641443430 
4 0.133000 6380.014634036663 43909.254191580614 
5 0.144000 5914.842998068067 40707.797646717598 
6 0.155000 5483.587373789367 37739.761691599226 
7 0.166000 5083.774919436354 34988.127456547518 
8 0.177000 4713.113089986273 32437.116930394168 
9 0.188000 4369.476491587629 30072.102488559045 
10 0.199000 4050.894694443360 27879.523017504194 
11 0.210000 3755.540934265779 25846.806154616508 
12 0.221000 3481.721637516905 23962.296197638712 
13 0.232000 3227.866710371342 22215.187270277645 
14 0.243000 2992.520535718136 20595.461360757989 
15 0.254000 2774.333626577948 19093.830878031298 
16 0.265000 2572.054888075836 17701.685396254888 
17 0.276000 2384.524443599368 16411.042282170460 
18 0.287000 2210.666984006924 15214.500922277526 
19 0.298000 2049.485601750184 14105.200287337811 
20 0.309000 1900.056074555351 13076.779590883349 
21 0.320000 1761.521565885461 12123.341816142192 
22 0.331000 1633.087711795935 11239.419902243186 
23 0.342000 1514.018066011176 10419.945395809880 
24 0.353000 1403.629877104024 9660.219388190118 
25 0.364000 1301.290173564227 8955.885571673965 
26 0.375000 1206.412134307483 8302.905260202913 
27 0.386000 1118.451723813391 7697.534231337861 
28 0.397000 1036.904572598004 7136.301256696516 
29 0.408000 961.303085133460 6615.988197752647 
30 0.419000 891.213758631357 6133.611552865497 
31 0.430000 826.234697315635 5686.405349729081 
32 0.441000 765.993307931681 5271.805285145771 
33 0.452000 710.144163277582 4887.434021180884 
34 0.463000 658.367021506925 4531.087553385584 
35 0.474000 610.364989845694 4200.722572922875 
36 0.485000 565.862822193950 3894.444750130421 
37 0.496000 524.605340850647 3610.497872337559 
38 0.507000 486.355973311664 3347.253773652197 
39 0.518000 450.895395750991 3103.202998974475 
40 0.529000 418.020275406715 2876.946148704166 
41 0.540000 387.542104660585 2667.185854511938 
42 0.551000 359.286120125700 2472.719340163110 
43 0.562000 333.090300544337 2292.431524737348 
44 0.573000 308.804437749780 2125.288628697726 
45 0.584000 286.289275365028 1970.332246146096 
46 0.595000 265.415710299621 1826.673849274747 
47 0.606000 246.064052465926 1693.489693502588 
48 0.617000 228.123338470069 1570.016094081684 
49 0.628000 211.490695342164 1455.545047089911 
50 0.639000 196.070750657460 1349.420169700343 
51 0.650000 181.775085665981 1251.032936448595 
52 0.661000 168.521728294906 1159.819189916765 
53 0.672000 156.234683116516 1075.255905825988 
54 0.683000 144.843495586533 996.858193988531 
55 0.694000 134.282848054167 924.176517922694 
56 0.705000 124.492185227371 856.794117187689 
57 0.716000 115.415366945705 794.324617657983 
58 0.727000 107.000346269791 736.409816034353 
59 0.738000 99.198871041508 682.717625887870 
60 0.749000 91.966207203647 632.940173459377 
61 0.760000 85.260882292554 586.792032295622 
62 0.771000 79.044447632896 544.008586599419 
63 0.782000 73.281257870999 504.344513909149 
64 0.793000 67.938266582573 467.572378407248 
65 0.804000 62.984836782822 433.481326791617 
66 0.815000 58.392565252413 401.875879232022 
67 0.826000 54.135119671966 372.574808478772 
68 0.837000 50.188087631189 345.410100696416 
69 0.848000 46.528836646875 320.225992063836 
70 0.859000 43.136384387084 296.878075616542 
71 0.870000 39.991278357379 275.232473209769 
72 0.881000 37.075484359238 255.165067854357 
73 0.892000 34.372283081030 236.560792023606 
74 0.903000 31.866174228633 219.312967850196 
75 0.914000 29.542787645958 203.322695429855 
76 0.925000 27.388800915735 188.498285724260 
77 0.936000 25.391862968098 174.754734811407 
78 0.947000 23.540523258915 162.013236468786 
79 0.958000 21.824166111787 150.200730294475 
80 0.969000 20.232949847218 139.249482775070 
81 0.980000 18.757750349917 129.096698898260 
82 0.991000 17.390108750663 119.684162083019 
83 1.002000 16.122182922709 110.957900362759 
84 1.013000 14.946702514634 102.867876907323 
85 1.024000 13.856927261772 95.367703109239 
